,model,key,neuron,split,cor
23670,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2179,Train,0.0
23671,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2179,Val,0.0
23672,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2179,Test,0.0
23673,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2180,Train,0.0
23674,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2180,Val,0.0
23675,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2180,Test,0.0
23676,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2181,Train,0.0
23677,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2181,Val,0.0
23678,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2181,Test,0.0
23679,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2182,Train,0.0
23680,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2182,Val,0.0
23681,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2182,Test,0.0
23682,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2183,Train,0.0
23683,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2183,Val,0.0
23684,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2183,Test,0.0
23685,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2184,Train,0.0
23686,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2184,Val,0.0
23687,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2184,Test,0.0
23688,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2185,Train,0.0
23689,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2185,Val,0.0
23690,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2185,Test,0.0
23691,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2186,Train,0.0
23692,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2186,Val,0.0
23693,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2186,Test,0.0
23694,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2187,Train,0.0
23695,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2187,Val,0.0
23696,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2187,Test,0.0
23697,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2188,Train,0.0
23698,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2188,Val,0.0
23699,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2188,Test,0.0
23700,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2189,Train,0.0
23701,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2189,Val,0.0
23702,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2189,Test,0.0
23703,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2190,Train,0.0
23704,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2190,Val,0.0
23705,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2190,Test,0.0
23706,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2191,Train,0.0
23707,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2191,Val,0.0
23708,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2191,Test,0.0
23709,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2192,Train,0.0
23710,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2192,Val,0.0
23711,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2192,Test,0.0
23712,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2193,Train,0.0
23713,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2193,Val,0.0
23714,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2193,Test,0.0
23715,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2194,Train,0.0
23716,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2194,Val,0.0
23717,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2194,Test,0.0
23718,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2195,Train,0.0
23719,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2195,Val,0.0
23720,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2195,Test,0.0
23721,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2196,Train,0.0
23722,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2196,Val,0.0
23723,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2196,Test,0.0
23724,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2197,Train,0.0
23725,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2197,Val,0.0
23726,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2197,Test,0.0
23727,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2198,Train,0.0
23728,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2198,Val,0.0
23729,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2198,Test,0.0
23730,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2199,Train,0.0
23731,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2199,Val,0.0
23732,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2199,Test,0.0
23733,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2200,Train,0.0
23734,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2200,Val,0.0
23735,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2200,Test,0.0
23736,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2201,Train,0.0
23737,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2201,Val,0.0
23738,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2201,Test,0.0
23739,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2202,Train,0.0
23740,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2202,Val,0.0
23741,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2202,Test,0.0
23742,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2203,Train,0.0
23743,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2203,Val,0.0
23744,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2203,Test,0.0
23745,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2204,Train,0.0
23746,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2204,Val,0.0
23747,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2204,Test,0.0
23748,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2205,Train,0.0
23749,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2205,Val,0.0
23750,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2205,Test,0.0
23751,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2206,Train,0.0
23752,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2206,Val,0.0
23753,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2206,Test,0.0
23754,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2207,Train,0.0
23755,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2207,Val,0.0
23756,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2207,Test,0.0
23757,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2208,Train,0.0
23758,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2208,Val,0.0
23759,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2208,Test,0.0
23760,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2209,Train,0.0
23761,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2209,Val,0.0
23762,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2209,Test,0.0
23763,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2210,Train,0.0
23764,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2210,Val,0.0
23765,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2210,Test,0.0
23766,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2211,Train,0.0
23767,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2211,Val,0.0
23768,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2211,Test,0.0
23769,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2212,Train,0.0
23770,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2212,Val,0.0
23771,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2212,Test,0.0
23772,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2213,Train,0.0
23773,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2213,Val,0.0
23774,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2213,Test,0.0
23775,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2214,Train,0.0
23776,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2214,Val,0.0
23777,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2214,Test,0.0
23778,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2215,Train,0.0
23779,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2215,Val,0.0
23780,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2215,Test,0.0
23781,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2216,Train,0.0
23782,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2216,Val,0.0
23783,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2216,Test,0.0
23784,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2217,Train,0.0
23785,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2217,Val,0.0
23786,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2217,Test,0.0
23787,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2218,Train,0.0
23788,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2218,Val,0.0
23789,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2218,Test,0.0
23790,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2219,Train,0.0
23791,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2219,Val,0.0
23792,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2219,Test,0.0
23793,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2220,Train,0.0
23794,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2220,Val,0.0
23795,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2220,Test,0.0
23796,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2221,Train,0.0
23797,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2221,Val,0.0
23798,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2221,Test,0.0
23799,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2222,Train,0.0
23800,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2222,Val,0.0
23801,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2222,Test,0.0
23802,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2223,Train,0.0
23803,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2223,Val,0.0
23804,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2223,Test,0.0
23805,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2224,Train,0.0
23806,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2224,Val,0.0
23807,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2224,Test,0.0
23808,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2225,Train,0.0
23809,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2225,Val,0.0
23810,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2225,Test,0.0
23811,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2226,Train,0.0
23812,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2226,Val,0.0
23813,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2226,Test,0.0
23814,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2227,Train,0.0
23815,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2227,Val,0.0
23816,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2227,Test,0.0
23817,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2228,Train,0.0
23818,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2228,Val,0.0
23819,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2228,Test,0.0
23820,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2229,Train,0.0
23821,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2229,Val,0.0
23822,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2229,Test,0.0
23823,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2230,Train,0.0
23824,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2230,Val,0.0
23825,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2230,Test,0.0
23826,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2231,Train,0.0
23827,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2231,Val,0.0
23828,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2231,Test,0.0
23829,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2232,Train,0.0
23830,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2232,Val,0.0
23831,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2232,Test,0.0
23832,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2233,Train,0.0
23833,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2233,Val,0.0
23834,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2233,Test,0.0
23835,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2234,Train,0.0
23836,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2234,Val,0.0
23837,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2234,Test,0.0
23838,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2235,Train,0.0
23839,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2235,Val,0.0
23840,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2235,Test,0.0
23841,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2236,Train,0.0
23842,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2236,Val,0.0
23843,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2236,Test,0.0
23844,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2237,Train,0.0
23845,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2237,Val,0.0
23846,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2237,Test,0.0
23847,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2238,Train,0.0
23848,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2238,Val,0.0
23849,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2238,Test,0.0
23850,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2239,Train,0.0
23851,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2239,Val,0.0
23852,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2239,Test,0.0
23853,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2240,Train,0.0
23854,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2240,Val,0.0
23855,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2240,Test,0.0
23856,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2241,Train,0.0
23857,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2241,Val,0.0
23858,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2241,Test,0.0
23859,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2242,Train,0.0
23860,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2242,Val,0.0
23861,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2242,Test,0.0
23862,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2243,Train,0.0
23863,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2243,Val,0.0
23864,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2243,Test,0.0
23865,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2244,Train,0.0
23866,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2244,Val,0.0
23867,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2244,Test,0.0
23868,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2245,Train,0.0
23869,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2245,Val,0.0
23870,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2245,Test,0.0
23871,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2246,Train,0.0
23872,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2246,Val,0.0
23873,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2246,Test,0.0
23874,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2247,Train,0.0
23875,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2247,Val,0.0
23876,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2247,Test,0.0
23877,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2248,Train,0.0
23878,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2248,Val,0.0
23879,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2248,Test,0.0
23880,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2249,Train,0.0
23881,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2249,Val,0.0
23882,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2249,Test,0.0
23883,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2250,Train,0.0
23884,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2250,Val,0.0
23885,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2250,Test,0.0
23886,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2251,Train,0.0
23887,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2251,Val,0.0
23888,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2251,Test,0.0
23889,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2252,Train,0.0
23890,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2252,Val,0.0
23891,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2252,Test,0.0
23892,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2253,Train,0.0
23893,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2253,Val,0.0
23894,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2253,Test,0.0
23895,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2254,Train,0.0
23896,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2254,Val,0.0
23897,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2254,Test,0.0
23898,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2255,Train,0.0
23899,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2255,Val,0.0
23900,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2255,Test,0.0
23901,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2256,Train,0.0
23902,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2256,Val,0.0
23903,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2256,Test,0.0
23904,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2257,Train,0.0
23905,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2257,Val,0.0
23906,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2257,Test,0.0
23907,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2258,Train,0.0
23908,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2258,Val,0.0
23909,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2258,Test,0.0
23910,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2259,Train,0.0
23911,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2259,Val,0.0
23912,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2259,Test,0.0
23913,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2260,Train,0.0
23914,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2260,Val,0.0
23915,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2260,Test,0.0
23916,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2261,Train,0.0
23917,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2261,Val,0.0
23918,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2261,Test,0.0
23919,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2262,Train,0.0
23920,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2262,Val,0.0
23921,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2262,Test,0.0
23922,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2263,Train,0.0
23923,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2263,Val,0.0
23924,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2263,Test,0.0
23925,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2264,Train,0.0
23926,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2264,Val,0.0
23927,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2264,Test,0.0
23928,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2265,Train,0.0
23929,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2265,Val,0.0
23930,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2265,Test,0.0
23931,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2266,Train,0.0
23932,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2266,Val,0.0
23933,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2266,Test,0.0
23934,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2267,Train,0.0
23935,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2267,Val,0.0
23936,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2267,Test,0.0
23937,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2268,Train,0.0
23938,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2268,Val,0.0
23939,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2268,Test,0.0
23940,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2269,Train,0.0
23941,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2269,Val,0.0
23942,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2269,Test,0.0
23943,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2270,Train,0.0
23944,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2270,Val,0.0
23945,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2270,Test,0.0
23946,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2271,Train,0.0
23947,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2271,Val,0.0
23948,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2271,Test,0.0
23949,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2272,Train,0.0
23950,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2272,Val,0.0
23951,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2272,Test,0.0
23952,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2273,Train,0.0
23953,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2273,Val,0.0
23954,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2273,Test,0.0
23955,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2274,Train,0.0
23956,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2274,Val,0.0
23957,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2274,Test,0.0
23958,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2275,Train,0.0
23959,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2275,Val,0.0
23960,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2275,Test,0.0
23961,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2276,Train,0.0
23962,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2276,Val,0.0
23963,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2276,Test,0.0
23964,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2277,Train,0.0
23965,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2277,Val,0.0
23966,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2277,Test,0.0
23967,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2278,Train,0.0
23968,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2278,Val,0.0
23969,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2278,Test,0.0
23970,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2279,Train,0.0
23971,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2279,Val,0.0
23972,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2279,Test,0.0
23973,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2280,Train,0.0
23974,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2280,Val,0.0
23975,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2280,Test,0.0
23976,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2281,Train,0.0
23977,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2281,Val,0.0
23978,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2281,Test,0.0
23979,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2282,Train,0.0
23980,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2282,Val,0.0
23981,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2282,Test,0.0
23982,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2283,Train,0.0
23983,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2283,Val,0.0
23984,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2283,Test,0.0
23985,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2284,Train,0.0
23986,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2284,Val,0.0
23987,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2284,Test,0.0
23988,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2285,Train,0.0
23989,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2285,Val,0.0
23990,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2285,Test,0.0
23991,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2286,Train,0.0
23992,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2286,Val,0.0
23993,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2286,Test,0.0
23994,config_m4_ens0,LPE10885-LPE10885_2023_10_20-0,2287,Train,0.0
